Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
8ea15315-de59-481b-8f16-994f89533b10,03ea4ef5-451b-4669-aaa1-bf1318ec12ba,442376,Short Term,,,6 years,Home Mortgage,Debt Consolidation,16720.76,17.6,47,17,0,191938,429902,0,0
fa51e339-3b33-4540-9c79-06f926cf5f41,7f2c2e76-a657-4101-bfeb-259ccac174ef,333476,Long Term,608,1014809,10+ years,Home Mortgage,Debt Consolidation,19619.78,14.7,,16,1,113335,330550,1,0
d2f903a5-08b6-4f0b-afbc-18e510417a69,c1006a08-1169-4fc3-b11c-a3f88cea2a11,99999999,Short Term,738,2248574,7 years,Home Mortgage,Debt Consolidation,18119.73,17.5,,13,0,178201,289388,0,0
79fe761b-45af-476d-aa38-0b8b2e578a5c,ffe076f7-562f-48de-8e49-0b08fe1219d7,428230,Short Term,728,1124952,9 years,Home Mortgage,Debt Consolidation,23811.56,12.8,,8,1,317395,512534,1,0
8434bdf0-a97f-46aa-9469-125802cec522,2236ad24-5613-48e3-aac5-f7bedb2b024e,430496,Short Term,684,1580116,< 1 year,Rent,Debt Consolidation,33182.36,12.6,45,14,0,278787,350878,0,0
62063ad6-d6e0-48d8-b2c7-56cfb3f99e98,699eac79-798f-4915-80d7-a3258dc468de,390104,Long Term,7200,805980,10+ years,Home Mortgage,Debt Consolidation,17865.7,20.2,,13,1,285646,557766,1,0
2c52cbc8-a9c8-4431-924b-a1ac6e5fbd79,5b9f09b1-a838-4424-90b6-b224516febdc,438526,Long Term,,,10+ years,Rent,Debt Consolidation,13003.22,18,67,15,1,211755,723250,1,0
d591dc8c-f7a7-4698-aa4d-b7e12340bfed,0c35e736-d79f-4b45-aa4b-e13389e39c7f,99999999,Short Term,747,1329069,< 1 year,Home Mortgage,Debt Consolidation,20268.25,20.9,,13,0,610242,1275406,0,0
0767b6e0-5dea-4340-91ca-75dc8e128ea5,943d851d-a895-4bbf-b90d-ebb2f4687cfa,379852,Long Term,693,979013,10+ years,Home Mortgage,Debt Consolidation,5343.75,18.9,,10,0,149644,429946,0,0
ee24a8e3-6594-4404-a59d-7391e389d033,594cc4e5-83f4-48b4-9ee1-7f6ad98894fd,143990,Short Term,659,575396,,Own Home,Debt Consolidation,16015.1,37.5,34,9,0,33801,92532,0,0
ab9bfb71-7708-439a-b3b7-6fa8e48ac289,c77dacd9-6765-4ad7-bab5-383b6bc5a4fb,43736,Short Term,717,849870,5 years,Rent,Debt Consolidation,9419.44,14.6,11,12,0,104899,183744,0,0
81e53a05-25a0-4bf9-b845-5057933abb9e,eb421817-33d1-45f5-8a8c-cd6e08398273,777326,Short Term,741,2301660,10+ years,Home Mortgage,Debt Consolidation,30305.19,24,,16,0,751165,3609012,0,0
bf7a92cc-cba8-4a1a-9b16-78570c045056,a5d5119c-bc13-4b8a-98ae-23ad7e45754f,177386,Short Term,700,1206462,,Own Home,Home Improvements,14477.43,21.8,53,12,1,146015,243980,1,0
49b6cf4c-df8d-4150-b445-f66dd07ea122,5946106a-11c8-48ab-9708-0ec0a4a25cb1,359612,Short Term,751,1746936,10+ years,Home Mortgage,Debt Consolidation,1979.8,29.7,,8,0,49856,916498,0,0
,,,,,,,,,,,,,,,,,
94aefcb9-b6ff-4018-a8cc-2387af3891ca,2777411f-c899-4242-a06d-0b35a7d60606,438636,Short Term,707,1591060,8 years,Rent,Debt Consolidation,35666.04,23,,8,0,592914,767932,0,0
10fb0863-cd8e-4c10-8f11-9c31d63a00d1,8e9edc9e-129b-4ade-98a8-41c3c401180f,397342,Short Term,742,1715814,1 year,Own Home,Debt Consolidation,23449.42,12.1,,6,0,405859,514162,0,0
f79e07e8-4585-4dfd-baf3-f81ef9dc9970,43b28375-302b-4b76-b003-8552e40f6504,22418,Short Term,660,844265,10+ years,Rent,other,13086.25,19.9,,13,1,210064,338778,1,0
7d6c7cfa-47a9-4645-9eaf-92d1749d99bf,a5f8397e-d642-4ce4-8a9b-b0dd8e56d05f,335214,Short Term,738,2412525,2 years,Rent,Debt Consolidation,24125.25,21.6,8,9,0,251256,335170,0,0
7667c092-ccff-4f9a-829d-7c43939f4bb9,4545a1f7-4e82-4f6b-b1c6-be9c2e1f68cd,782100,Short Term,700,1929830,10+ years,Own Home,Debt Consolidation,25248.53,11,,9,0,419957,666116,0,0
f0138724-bcd9-4e34-be40-401f8a482314,faeacbdc-b638-40ba-b836-f318c5d00a3e,199980,Short Term,744,1501760,8 years,Own Home,Debt Consolidation,25404.71,16.9,,9,0,126901,193578,0,0
8736f979-8808-48bb-bd00-db76c4f83bc9,418d7180-ed96-4f35-9e77-61eff5ad7d9e,329318,Short Term,710,1801219,6 years,Rent,Debt Consolidation,10942.48,9.1,,5,0,101536,138974,0,0
b3556525-ef4a-4e63-a580-069dbeb481e0,f653957b-3394-4200-a1e4-5088f9de73c5,214830,Short Term,740,1391522,10+ years,Home Mortgage,Home Improvements,22032.21,18.3,,10,1,197087,519838,1,0
2326df21-9777-4146-8c15-4967432f79df,528e6a17-31bd-422d-bfa1-9a5b1a81f878,99999999,Short Term,744,1600959,< 1 year,Rent,Debt Consolidation,22279.97,18.2,,7,0,430008,577632,0,0
8e4e2db2-7719-481d-802f-7fb550dc6530,7913d9b9-f931-4f21-b873-c71789cec7c8,674388,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,30739.15,18.1,55,9,0,87343,103400,0,0
e61b2c3a-500f-4e9e-9937-09fb71b76f7c,1fa6c550-d63c-4768-bdff-15c15d20ddfd,714428,Long Term,683,1744884,6 years,Home Mortgage,Debt Consolidation,12257.85,48.9,,5,2,8721,234916,0,1
8b35a736-accd-4c53-805b-7159ad0bad11,7cbaa1c4-96f6-44a2-ad05-c749d37960d9,86724,Short Term,707,842612,6 years,Home Mortgage,Medical Bills,4999.47,22.5,35,3,0,0,0,0,0
48d1a3a1-2e47-4e47-ab31-1c3c65a2c34b,10bbf176-d8da-4789-9f7e-ed4bcc023c9d,270468,Long Term,735,1167930,2 years,Home Mortgage,Debt Consolidation,5917.55,13.7,,6,0,223402,468622,0,0
927bcd2d-131a-4278-8d15-b648320c4498,2e5e8ade-0e3f-4e78-ace3-7f924a5775c5,162228,Short Term,735,676153,3 years,Rent,Debt Consolidation,9973.29,13.2,,8,0,88920,311080,0,0
b51831a4-533b-420a-9421-992ab7caa677,30a95fbb-3124-4710-b30b-3bfa2ae36c0c,447216,Long Term,723,1448370,10+ years,Own Home,Debt Consolidation,14725.19,22.6,53,17,0,316806,824340,0,0
e85da87a-557a-4209-9ce1-04c43b93d428,fd3b1b53-1f95-41c1-823e-b5ae8e07364b,22330,Short Term,712,1205797,< 1 year,Rent,Other,8078.8,5.7,,13,0,270997,611688,0,0
daa92da6-150d-475d-accb-e6ab365ab2ea,ceadd48d-8350-4447-bf79-8ddadfff2139,99999999,Short Term,746,2559870,10+ years,Home Mortgage,Debt Consolidation,39464.71,23,14,19,0,691011,3053908,0,0
b34e6a5e-c106-406e-adf8-688040e9e21e,84c4b6ce-b578-421e-843e-865693fbfe7d,539990,Long Term,721,1399065,10+ years,Rent,Debt Consolidation,39640.27,18.3,23,12,0,238754,431948,0,0
a3c66e69-3758-4f79-a37b-d60e9908fe6b,fecac4e3-4368-465c-8741-39975ab6203d,113674,Short Term,722,785954,8 years,Rent,Other,13623,10,,18,0,87077,203280,0,0
9e5d316a-6d66-4f2b-97ae-99c93cf10c91,20a7aa3f-4fad-406c-9df3-cb9fd6b76bd1,67650,Short Term,718,1402200,2 years,Home Mortgage,Debt Consolidation,4428.71,14.4,11,9,0,92872,212102,0,0
224479ee-d733-43ee-9026-0f8a55a4c736,618783a1-5138-4724-8175-690d54189ce2,377740,Long Term,652,1039338,7 years,Rent,Business Loan,16196.36,17.7,77,9,0,248007,483428,0,0
ae463ee1-9c8e-4f46-9735-4acf9324f72a,4ef54739-0dda-4913-b5ac-6c57e3aa3485,96668,Short Term,,,,Rent,Other,13102.02,25.7,,11,1,19475,225566,1,0
94e45f0a-c08b-4552-816e-d4dbafc700ef,44ec4feb-28ae-46c9-b255-b51bda2da044,99999999,Short Term,721,933945,8 years,Rent,Debt Consolidation,2467.15,13.2,,3,0,95912,123266,0,0
,,,,,,,,,,,,,,,,,
e5680b96-23a6-49f2-b54a-cc30be6ef477,c9602e59-0637-4eb1-8424-0306a9fb6f2c,87604,Short Term,744,1740305,< 1 year,Home Mortgage,Debt Consolidation,9963.22,14.7,,5,0,189335,388014,0,0
8aa8ba64-238a-4a02-b8b9-40a4419ac3dd,e576e90a-0007-4016-9499-99cca8aef036,188122,Short Term,731,537852,5 years,Own Home,Debt Consolidation,3697.59,24.7,,5,0,97185,175274,0,0
3ad6aff2-f3ac-4b57-b28d-6efd143dbbd8,bdce347e-b5d8-4f4b-909c-6fafc4e2e819,223498,Short Term,722,1602080,10+ years,Home Mortgage,Debt Consolidation,26434.32,19.7,,11,0,268299,770858,0,0
2d024562-dbbb-4366-a007-4f9b8335d929,9f8449bd-f386-42c2-84bd-0b211d61311e,142274,Short Term,726,460788,4 years,Rent,Debt Consolidation,11174.09,9.6,,10,0,126597,493570,0,0
91f5312c-3f29-4907-bb5d-ebe4f9cb85d5,1ef5d19d-2a1c-42e8-a0c9-547337b0c79a,267718,Short Term,,,4 years,Rent,Debt Consolidation,17421.48,12.7,,15,0,312797,712976,0,0
a0c5de8b-543e-4b5e-9d41-53239196ab90,e4e3f010-e951-4b4d-8958-48d1aad00878,108064,Short Term,731,597303,3 years,Rent,Debt Consolidation,5475.23,12.8,20,15,1,32110,97328,0,1
db6901bf-4f2a-4db2-8635-fa6c0eb6adf8,b3065ae8-7dc1-41e6-8ff3-b3857eb8ff15,779174,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,20532.54,24,,10,0,989007,1902274,0,0
e79109fe-aec8-4e38-9bca-5d5734f2e7df,86879b32-abd1-428c-b23c-56362d70fb62,187594,Short Term,736,1143648,3 years,Rent,Debt Consolidation,20966.88,13.4,57,8,0,63517,240328,0,0
07b307ea-72fb-465c-944a-1374e0221175,8e01e2dd-07f4-4910-9159-b8fc9289d5bc,214984,Short Term,709,668401,4 years,Rent,Debt Consolidation,12476.92,15.4,67,8,0,175807,343860,0,0
f79b50e4-4923-42bb-8f34-25877d67ea73,8936cccd-b6f7-41fb-9a72-3e76ef499847,58630,Short Term,724,1162572,4 years,Rent,Debt Consolidation,12206.93,13.2,12,10,0,9234,10846,0,0
9bceb9c7-2f9c-4083-aed1-074fa65116b7,5d859647-6164-4d97-89a7-fa19ad45d8dc,390170,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,3279.4,27.7,12,9,0,105412,266508,0,0
b15dc8d5-37a7-4439-8375-e2a820be539f,aa70bd39-7e73-4933-82e4-e6353f2ae7d3,99999999,Short Term,748,1233651,10+ years,Home Mortgage,Debt Consolidation,22205.49,24.3,19,11,0,82954,129646,0,0
e47d9a11-c7cc-46f9-8520-7bbe90898054,cc5f55e1-2c2f-40e9-974c-cd061247fa73,299640,Short Term,729,1538449,< 1 year,Rent,Debt Consolidation,19615.41,18.7,39,13,0,38247,262042,0,0
8a4be9a2-c5d4-4298-aaae-474ba1e5d135,96e619b9-09a2-4f36-8c99-59ea2bcafd28,136752,Short Term,720,992389,7 years,Home Mortgage,Debt Consolidation,25471.4,15.6,57,13,0,227905,360976,0,0
80931eb5-2c24-4122-80ae-79f86d42536d,a6247569-512b-4855-9c71-df5fdead4b5d,99999999,Short Term,745,1111614,3 years,Home Mortgage,Debt Consolidation,10652.92,11.4,,13,0,215194,1180872,0,0
375bf627-9d51-452c-abb5-977ea3380f38,78fc9666-a6b5-49ea-bf08-c9b2a9007368,326238,Short Term,749,1033087,2 years,Rent,Debt Consolidation,25741.2,15.7,,10,0,428431,1480842,0,0
bf7eefc9-50a9-40f4-a83e-ca0dd44e9d30,84e9dcb5-cf42-4019-9a21-e8e809165ce3,219626,Short Term,727,531088,3 years,Rent,Home Improvements,13144.58,16.8,9,14,1,148105,441980,1,0
d0c885ff-2f88-4f9f-afa7-0294aa452e94,46e0f635-c2bb-445f-8ff9-45f4a6ac8a2d,184800,Short Term,729,472207,3 years,Rent,Debt Consolidation,8971.8,5.5,,7,0,62415,100650,0,0
77621b6d-9931-4e65-84a9-a63e526c8425,f146a5b4-f207-4f86-95e8-f7e0be6cdfdc,442706,Long Term,648,1593036,10+ years,Home Mortgage,Debt Consolidation,29736.71,30.4,,19,0,473214,740432,0,0
7b2ec25d-2844-4d6f-a2e8-b53cde4618dc,210c24b6-f048-4b20-a00c-4aa1de65c617,264616,Short Term,,,6 years,Home Mortgage,Debt Consolidation,30025.7,16.2,,19,0,58083,134508,0,0
7d65598d-33ee-4655-b2f9-79e28f3dfc94,c534812a-cf6a-49f6-87f9-0caf6bd4dd1e,662244,Short Term,,,2 years,Home Mortgage,Debt Consolidation,43753.2,14.4,8,15,0,475551,825528,0,0
834da0bf-660c-4ba6-a0aa-b8be77471fbd,1f5b3ae3-88d2-4cd0-a15b-a151d5546aee,225346,Short Term,,,5 years,Rent,Debt Consolidation,13214.5,19.1,,9,0,24073,506836,0,0
37301652-67e7-4c42-baf8-5a68e1b5608e,c70e59e0-ebea-41da-a758-ba6552cbf066,763312,Long Term,665,1826964,1 year,Home Mortgage,Debt Consolidation,30906.16,19,23,18,0,743546,981684,0,0
2d580b35-6d59-4635-96c8-0bd88a467985,ed3f0e3d-b23b-4a84-ab9b-7ddcb5f8a9c0,75966,Short Term,723,412433,10+ years,Rent,Buy House,5499.17,15.7,60,5,0,63061,115016,0,0
360b4e1f-d4bf-4d9b-b6d4-b5bf84f35d7f,1c0284ec-c85c-4d09-8211-ab09f6512ca8,204138,Short Term,713,492879,7 years,Rent,Debt Consolidation,7228.93,10.4,,6,0,144894,232034,0,0
e8fbf0ad-83c2-4a33-a438-f0e901dd9114,a303a5ce-1cb6-4fbe-8320-87d726654302,282898,Long Term,724,1107073,3 years,Home Mortgage,Debt Consolidation,26569.6,8.5,,10,0,174382,216656,0,0
7b93caa8-ddd1-46a5-a03d-c61c1b3e0cb0,d8b5b7cc-98c2-4d58-9027-7a58c6ebe77f,87824,Short Term,723,274930,,Home Mortgage,Debt Consolidation,5704.75,34.5,31,10,0,179208,393008,0,0
322148fd-6933-4d12-a154-ebd981359a15,83e03324-8915-4622-8804-59bac63f1b55,99999999,Short Term,745,2618238,10+ years,Home Mortgage,Debt Consolidation,41782.71,26.6,,13,0,1310031,2851288,0,0
64e44176-5558-498f-a0af-5ccc062050cd,c8c0ee46-0a35-4251-8671-0c35a6d67e20,224488,Short Term,746,1134167,2 years,Home Mortgage,Debt Consolidation,15500.39,14.3,,6,0,279015,413116,0,0
d502768e-3c1b-4028-946b-d70f94de2794,7dcffeb7-1bca-48c9-b205-fb650ef0b002,107954,Short Term,684,1407824,< 1 year,Home Mortgage,other,20999.94,19.2,7,7,0,94202,222596,0,0
6dcc0947-164d-476c-a1de-3ae7283dde0a,1630e6e3-34e3-461a-8fda-09297d3140c8,266662,Short Term,734,1919190,10+ years,Home Mortgage,Debt Consolidation,36624.4,19.4,,11,0,679573,904442,0,0
9d5387a5-e9dc-413b-a1dd-b00883fe34eb,6993e21a-8744-441c-aef1-9c5f674914a6,608652,Long Term,658,1142736,10+ years,Own Home,Debt Consolidation,13522.3,22.7,,22,0,522348,1546842,0,0
3e475c44-f659-4b2e-ba46-69b8f574fc93,efbef329-92cd-4579-b563-50f6d8ec4260,262768,Long Term,660,1701963,3 years,Rent,Debt Consolidation,29642.47,10.1,26,11,1,107179,435490,1,0
16329da7-820a-4643-abc0-9ed96df3f552,73da230d-46ce-401b-9be7-6196c9b842f3,216260,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,17405.52,16,,10,0,368657,894938,0,0
ddeff883-956a-477b-b63d-9e3b7fe01fa3,ec139326-eca3-4479-8327-86a1dbfbed5d,178420,Short Term,729,885286,3 years,Rent,Debt Consolidation,12910.5,9,,4,0,140942,178354,0,0
97b8109b-8b04-4b32-9ba0-5c7cd43645f0,715a7ed6-70ec-4b60-a0a8-cf00a975eb18,520036,Long Term,661,5651360,10+ years,Home Mortgage,Debt Consolidation,58161.85,15.4,,13,0,454005,570152,0,0
7b11ffaa-10bd-4cae-8176-e33e870762d1,8f87c443-6384-448a-9fa2-a7dae84cb6e4,21692,Short Term,737,2022664,3 years,Rent,other,37587.7,19.9,62,6,0,253384,444510,0,0
c8a3cbc5-3c6b-4e6a-ac8e-033160c8e3d3,b8a1fdb1-aa59-444f-88c7-29284b9b25cc,49940,Short Term,724,910176,10+ years,Rent,Debt Consolidation,7584.8,16.8,58,12,0,205827,285428,0,0
0d92c053-1776-4624-aac8-ee8a25457159,6296bf5e-ae56-42b3-ba14-e41a3c905561,381766,Long Term,705,785517,10+ years,Rent,Debt Consolidation,22190.67,26.5,65,10,0,473955,688578,0,0
d619455f-ce8b-4b19-9bef-f0b33f12d2da,32991ce5-b0f3-4d00-b358-8540c8275a16,215314,Short Term,,,4 years,Home Mortgage,Debt Consolidation,17898,19.8,78,13,1,87913,316140,1,0
89138199-aec7-4e59-a13d-749bdca6120f,54d82daa-83f3-4e7b-a63c-8ef3da93547b,543136,Short Term,725,1629060,10+ years,Rent,Buy a Car,35431.77,13,29,7,0,441693,860992,0,0
bb6c5986-f0aa-4cad-853e-8f0cf03bfbfb,e942443c-0fab-4e30-8174-85018fb0a7ef,145816,Short Term,750,1240187,10+ years,Home Mortgage,Home Improvements,18809.43,21.4,,7,0,82137,689194,0,0
1cde04e8-c0a4-4d92-b2f1-e71be8443cf4,f7a4f483-d46c-4403-a3bb-501809b267b9,122826,Short Term,738,366415,2 years,Own Home,Debt Consolidation,4793.89,8,48,7,0,143526,276958,0,0
0dd36fa4-b3e3-4f3e-928b-aa013c25a0d4,e96bbbf4-70d1-42f0-b1d3-5f6fd50cff27,44550,Short Term,695,825284,6 years,Rent,Other,7083.77,18.5,,10,1,231534,380842,1,0
f8170c60-aa8a-401f-8cb9-a7fdccf2f6ce,d7970732-341b-49d3-9ef3-8b65d509a404,139656,Short Term,741,980001,4 years,Rent,Debt Consolidation,25398.25,22.6,12,9,0,22230,130702,0,0
fcbeb1c7-1573-4c4f-90b1-06dfd30febd6,f7416d06-6af5-4685-813b-bc23f49a1464,260370,Short Term,,,2 years,Own Home,Buy House,2571.27,12.7,,5,1,63802,128018,1,0
6e8f8c13-7f50-4497-9325-1d5a2713f082,42154f2d-a859-499b-a30f-6893b45bc1ea,157366,Short Term,707,2620917,1 year,Home Mortgage,Debt Consolidation,24243.43,15,40,11,0,180842,328196,0,0
685cb65b-5c44-444c-880b-c776f5454143,058ac418-a838-416c-9462-b74a98c4bdae,349470,Short Term,748,1414740,5 years,Home Mortgage,Debt Consolidation,12261.08,19.6,54,14,1,199614,528902,1,0
,,,,,,,,,,,,,,,,,
49b9baa0-6f4f-4a3e-977d-258c926af63c,2bbdf84e-8282-415f-a690-bd829125f60c,99999999,Long Term,703,2329172,8 years,Rent,Debt Consolidation,50659.32,19,53,23,1,433029,933724,1,0
aea60b15-9e47-4508-a75b-80cf1947e31a,82a3cb89-a0b9-4b18-ba98-6674b54be419,527736,Short Term,,,5 years,Home Mortgage,Home Improvements,23263.41,13.4,,9,0,527459,932448,0,0
43e9ca95-2d77-433b-a302-2d3abeab6e3d,95f7551d-1d85-4dbf-8752-35d1b40534e7,224664,Short Term,729,873126,10+ years,Rent,Debt Consolidation,22628.43,21.3,63,11,0,219184,361548,0,0
,,,,,,,,,,,,,,,,,
a6917821-b855-4ac2-8e5a-e2daa67c6d58,5564f87c-08b4-498d-af1e-d5d19f922e40,123486,Short Term,738,969475,2 years,Home Mortgage,Home Improvements,17854.49,18.5,26,6,0,64961,112266,0,0
c7eb5d43-a263-4c16-b969-eae97e95e0d7,444205b1-afad-4ba7-b7b1-e55606d58d69,26664,Short Term,710,1403397,6 years,Home Mortgage,other,29939.06,31,,9,0,634106,784432,0,0
d2a8ab76-cbff-47ba-9cc6-6482651540d3,a18103e8-f435-4f45-ae4f-4865390b68e8,270446,Long Term,688,1265134,10+ years,Rent,Debt Consolidation,15708.63,18.5,12,9,1,70300,184998,1,0
20eb57a8-b966-4caf-b317-b89ccf2a9e61,a9cf6cf1-4f2d-42b3-8e88-22b0027120d7,332156,Long Term,695,1128296,10+ years,Home Mortgage,Debt Consolidation,1513.73,13.5,,1,0,152684,177144,0,0
451d340d-076c-40ac-8ebb-1cd45dfe88bc,65d9f826-899d-4016-9ef2-5c3e8ba228f6,219560,Short Term,744,1991010,3 years,Rent,Debt Consolidation,18582.76,23,41,12,0,534945,1162106,0,0
cf677437-10a9-4cf0-bf77-c8c588749b33,ec2406be-7cb6-4389-bd9b-25bfd97c7788,448756,Short Term,706,1162686,3 years,Rent,Debt Consolidation,25772.93,9.7,,11,0,401375,511852,0,0
aa8dbbaf-3332-4d2d-b8c5-861b4dc55ae5,60b6d9f8-3b32-4f33-b525-98d096900324,312774,Short Term,734,573705,10+ years,Rent,Debt Consolidation,8223.2,10.6,,8,0,317072,413424,0,0
4c2dc54b-5708-43d0-8f17-771a6126f071,51f6794f-483d-45c6-8ff0-95addf3a8754,99999999,Short Term,731,1113381,5 years,Rent,Other,20690.62,15.9,6,10,1,42693,70510,1,0
6521a727-a0a1-45a0-a26c-ef3043d4cfec,7246db81-72ea-467a-beb3-334400075524,331496,Short Term,6560,1106959,1 year,Rent,Debt Consolidation,22969.48,8.4,,8,0,174610,410960,0,0
d96bf630-1f39-4f5e-bf98-94b1a21e0266,36c11730-dd22-416b-acc1-6a57bd8d241c,330374,Short Term,721,1902090,5 years,Rent,Debt Consolidation,12775.79,16.8,64,8,0,174002,248732,0,0
68132c80-0071-49e6-9671-3fa7bd906a0f,930b05c4-ca06-4873-8fb9-7b37979bad97,561440,Long Term,,,10+ years,Own Home,Debt Consolidation,29302.94,18,,9,0,320416,375122,0,0
4265ba1b-75cf-4ffd-ae8f-d122ef8cfcd7,1ae6b0f3-927f-4981-8832-792ac63a08cb,266816,Short Term,750,2016356,< 1 year,Rent,Debt Consolidation,16214.79,17.9,,7,1,262675,578248,1,0
48457da6-e1ce-4cea-a3fa-d4526ad41c0c,6f6259c1-bf26-4966-bdcc-a6c0b037e775,298298,Short Term,750,837045,6 years,Rent,Debt Consolidation,23855.83,32.9,,17,0,373977,1924560,0,0
0b0a4f24-d71a-4147-9acf-a4bd8ed27aa1,4fccfc51-59d8-4a0b-a176-04b4cc516060,368214,Long Term,650,1683495,3 years,Rent,Debt Consolidation,29040.36,16,13,16,0,65417,235950,0,0
2584eae4-9dc8-49d4-859f-3a14ffb4d480,efed3e33-c946-4de3-95c0-1b470f6ec0ab,764698,Long Term,670,3113378,4 years,Home Mortgage,Home Improvements,4851.84,16,,3,0,52744,316404,0,0
964e469a-148e-494e-844e-864a2e4ba71c,7eff4b62-3a07-4fe6-b38c-f8a2edbae326,284152,Long Term,721,1415747,10+ years,Rent,Debt Consolidation,19112.48,25.7,15,11,0,233776,524568,0,0
7f5060b5-1728-422b-8640-3a160133db47,f19fbc8c-8396-4ec8-b665-d5f412c452a4,224730,Long Term,698,1603334,5 years,Rent,Buy a Car,21150.61,18.5,,26,0,368581,1074986,0,0
b1fcf6d5-b44f-433c-8d5f-e33abbc14454,9f4fca84-fdf3-4714-b29d-ecdd4a830751,615450,Long Term,672,1064000,10+ years,Own Home,Debt Consolidation,31122,20.4,12,8,1,2413,63492,1,0
01779555-4272-46f1-be50-3c4e5df8fc03,7ab23b4e-3e4c-4ad3-b076-bdcb40579cbf,321794,Short Term,,,4 years,Rent,Debt Consolidation,18897.4,10.6,7,9,0,331968,406758,0,0
94be29d5-4cd6-45a5-859c-f65274f06771,672906c8-fa29-4e87-ae51-42cb62b627d4,399520,Short Term,747,1130975,3 years,Home Mortgage,Home Improvements,9104.42,14.6,,11,0,138548,1015388,0,0
cd64ed0c-44a0-45c5-a8ad-bac6d71bc41b,734e3f81-a30e-4471-9b69-c157297467d1,178640,Short Term,746,694260,3 years,Rent,Medical Bills,5825.97,10.9,,4,0,34276,165330,0,0
64bdb880-32f6-42be-bc66-ab305bab12f3,ef02423d-8c13-47bd-96b8-c989a16590a0,427350,Long Term,712,922678,7 years,Home Mortgage,Debt Consolidation,20221.89,15.8,32,14,1,140448,371316,1,0
4ade8a53-a2a3-4728-bfa3-766ac076ee6e,3d99b7c1-143f-4c1c-984e-8440b82f22d4,89518,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,29717.9,16,,11,0,457007,530222,0,0
f0c23640-cc6f-4b51-b581-caacfcf96a1e,f2deb1ca-686d-41e1-9d85-1daff51c8c88,240548,Long Term,695,1556974,6 years,Home Mortgage,Debt Consolidation,33345,26,36,32,1,294614,1176274,0,0
e18004ba-2c00-4b05-8a7c-4aa5e064bd15,1bfb21be-06e8-4ee6-8987-85a7f5b742f7,260744,Long Term,704,2683579,3 years,Home Mortgage,Debt Consolidation,31308.39,37.3,40,14,1,109003,167376,1,0
eb32a435-5afd-47e1-8a45-00a193cd4934,705cf675-2783-40c6-8a24-590afe4b1da3,440616,Short Term,750,1027444,10+ years,Rent,major_purchase,18236.96,12.9,,5,0,44175,269236,0,0
ab98e0f6-8a8e-4610-ae0f-97f1e4473a52,7c7e0b70-2cbe-4209-b781-cdc6f3a2ff32,336314,Short Term,,,10+ years,Rent,Debt Consolidation,27204.96,16.7,34,5,0,199177,419342,0,0
c2c4bef2-13b9-453d-8dff-6d123cf5c0b2,a1d0ac13-51ef-4f6d-ad95-67eaba335fdd,230428,Short Term,,,2 years,Home Mortgage,Debt Consolidation,10684.46,19.7,16,11,0,124051,311564,0,0
d481bf3a-42e9-469b-a91d-2d3d9f433b69,2d72ee06-39fc-490f-be62-8190d8d207d9,445412,Short Term,748,1404062,6 years,Home Mortgage,Debt Consolidation,28549.21,22.7,,16,0,460047,1186394,0,0
26f2a249-326c-4cf3-9644-c3cb0164c9cc,0dd5e6b1-62eb-400a-bed9-94787d2dbe7c,622182,Long Term,663,2073280,8 years,Home Mortgage,Debt Consolidation,28853.21,32.8,3,17,0,389405,627968,0,0
3dacf326-593b-430e-9ba4-ec5d3bfc9598,7c1a8b56-8ee4-4a1b-ad4a-94e4326ac0a5,428208,Short Term,692,1479245,4 years,Home Mortgage,Debt Consolidation,10712.01,15.3,,11,0,375554,604824,0,0
9f3dfd15-a80d-4a59-821c-236d964693bf,8d12a4ca-bd4d-4dfd-85ad-eab9fa12e9c6,437932,Short Term,725,3403926,1 year,Home Mortgage,Debt Consolidation,66376.5,27.2,,22,0,2033665,3767610,0,0
c3641376-6f04-4c43-af98-25ac8f396db5,08b9a52b-2a60-4ee5-a90b-288f254e221b,512028,Long Term,,,4 years,Home Mortgage,Home Improvements,2771.15,16.4,44,9,0,7942,113520,0,0
b3e6390b-ce87-471f-9690-2710af1fe140,e12a58f5-8e66-4dfb-a6f2-c18ec730904d,390170,Long Term,,,7 years,Home Mortgage,Debt Consolidation,16737.67,13.2,,9,0,244131,383548,0,0
d2de8e6d-e14f-4bb9-97b7-3028c49ee02d,74ed8d4d-3a0a-4053-b7ee-165533b9d535,282458,Short Term,731,806873,10+ years,Rent,Debt Consolidation,16137.46,15.8,,7,0,238716,284680,0,0
5c90c936-2532-4ca2-bfdb-7631eeb868d9,8c46b673-c120-48f4-a531-afc879d3fd7f,112464,Short Term,,,10+ years,Rent,other,22274.65,13.6,,7,1,55461,125422,1,0
